Record_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
5333,2021-12-07,BUY_32751,UK,Engineering,3671,121817341,4205,None,1,0.79,1,Unknown,0,10305,1,0.48,Call,0.12,0,0,0,0,-0.59
5334,2023-08-21,BUY_75197,Australia,IT Software,,38779548,1692,None,1,0.56,1,1,0,17554,1,0.67,LinkedIn,0.82,1,1,1,0,-0.05
5335,2023-04-01,BUY_19406,USA,Electronics,,76317159,2952,ISO9001,0,0.66,0,0,1,11172,0,0.66,LinkedIn,0.48,0,0,0,1,-0.13
5336,2023-03-01,BUY_31919,USA,Machinery,,162650957,3522,ISO9001,0,0.36,1,Unknown,1,1555,0,0.1,Email,0.66,1,0,0,0,0.48
5337,2023-01-21,BUY_40771,France,Auto Parts,,100160912,1514,None,1,0.29,1,0,1,18266,1,0.89,LinkedIn,NA,1,0,0,0,0.93
5338,2022-11-14,BUY_49004,Netherlands,Solar,,54360632,956,None,0,0.41,1,Unknown,0,13954,1,0.55,Call,0.71,0,1,1,0,-0.11
5339,2021-02-16,BUY_48146,Netherlands,Textiles,,177405255,2083,ISO9001,0,0.58,1,0,1,10868,0,0.79,WhatsApp,,0,1,0,1,0.31
5340,2023-03-01,BUY_71711,Germany,Solar,3394,111877587,6150,None,1,0.23,1,1,0,207,1,0.36,WhatsApp,0.88,0,1,0,1,-0.83
5341,2021-03-16,BUY_33825,Netherlands,Electronics,2048,9587365,3724,ISO9001,1,0.05,0,0,1,11777,0,0.93,Email,,0,0,1,1,-0.71
5342,2022-02-19,BUY_76715,UK,Auto Parts,,160940054,6654,None,0,0.17,0,Unknown,1,3954,1,0.45,WhatsApp,NA,0,1,1,1,0.89
5343,2021-04-04,,Singapore,Medical Devices,,142045273,5241,ISO9001,1,0.65,0,1,1,16954,1,0.01,Call,,1,0,0,0,-0.51
5344,2021-02-03,BUY_50526,UAE,Solar,,38107556,4019,TUV,1,0.85,0,0,0,14138,1,0.19,Email,NA,0,1,1,1,0
5345,2022-02-07,BUY_32895,Italy,Chemicals,,90238377,5364,REACH,1,0.98,0,Unknown,0,11848,0,0.06,,,0,1,1,1,-0.08
5346,2023-11-14,BUY_78818,Singapore,Engineering,4100,75528875,6512,CE,1,0.3,0,0,1,13457,1,0.66,Email,,1,0,1,1,0.33
5347,2023-10-31,BUY_32259,USA,Auto Parts,,134907466,4006,ISO9001,0,0.98,0,1,0,18829,1,0.33,Call,0.42,1,1,0,1,0.39
5348,2021-03-22,BUY_43080,Canada,Auto Parts,,6501001,3818,None,0,0.97,0,1,1,17607,1,0.28,Call,,0,1,1,0,0.52
5349,2022-08-23,,Japan,Chemicals,,147007591,1298,RoHS,1,0.25,1,1,1,463,1,0.56,Call,NA,0,1,0,1,-0.56
5350,2023-08-15,BUY_81175,UAE,Medical Devices,,162298130,5443,None,1,0.87,0,0,0,6680,1,0.67,Call,0.81,0,0,0,0,0.96
5351,2022-05-12,BUY_71603,France,Medical Devices,7083,109196254,1000,ISO9001,0,0.35,0,1,1,16210,1,0.58,Email,,1,0,1,1,-0.32
5352,2023-12-15,BUY_78014,Italy,Medical Devices,,28280791,5366,None,1,0.84,1,1,1,9215,0,0.35,Call,0.29,0,0,0,0,0.99
5353,2021-04-28,BUY_17581,USA,Textiles,3807,95531881,4742,ISO9001,1,0.75,0,Unknown,1,2686,0,0.08,LinkedIn,0.6,1,1,1,1,-0.2
5354,2024-06-14,BUY_18862,Canada,Machinery,7268,129661179,2140,ISO9001,1,0.15,0,Unknown,0,11850,1,0.52,,NA,1,0,1,1,0.09
5355,2024-04-20,BUY_74721,Australia,Solar,541,83396942,2620,IEC,1,0.83,0,1,1,17739,1,0.94,Email,,1,0,1,0,-0.79
5356,2023-11-29,BUY_22533,USA,Auto Parts,3144,80720926,3181,ISO9001,1,0.83,0,0,0,8962,0,0.19,Call,NA,0,0,1,1,0.85
5357,2021-01-18,BUY_94636,Singapore,Chemicals,7939,99652581,5290,None,1,0.2,0,Unknown,0,16991,1,0.98,LinkedIn,NA,1,1,1,1,0.85
5358,2023-10-08,BUY_46299,Netherlands,Engineering,,118983089,884,ISO9001,0,0.21,1,Unknown,1,13923,1,0.24,,,1,0,1,1,0.76
5359,2024-08-16,BUY_44797,UK,Textiles,,180696066,3981,None,1,0.53,0,1,1,2087,1,0.68,LinkedIn,0.3,0,1,1,0,0.98
5360,2023-12-09,BUY_89857,Australia,Machinery,3975,30113434,1199,None,0,0.63,1,Unknown,0,19790,1,0.88,WhatsApp,0.3,0,1,1,1,0.17
5361,2022-01-22,,Japan,Electronics,1769,16811327,5612,None,0,0.53,0,1,0,1223,1,0.71,Email,0.75,0,0,1,1,0.52
5362,2023-10-22,BUY_41788,Germany,IT Software,3254,129575386,4332,None,0,0.9,0,Unknown,0,1511,0,0.33,Call,0.3,1,0,1,0,0.94
5363,2021-04-02,BUY_14350,Canada,Pharmaceuticals,,83798219,5380,FDA,0,0.03,0,0,1,15408,1,0.59,,,1,0,1,0,-0.41
5364,2023-05-08,BUY_70216,Australia,Electronics,5812,22682109,6038,None,0,0.24,1,Unknown,1,17187,0,0.85,WhatsApp,0.18,0,0,1,0,-0.89
5365,2023-10-13,BUY_79226,Netherlands,Machinery,,125817959,2387,None,0,0.69,0,0,0,807,0,0.03,LinkedIn,,1,0,0,0,-0.04
5366,2021-11-26,BUY_97627,Netherlands,Auto Parts,,75937466,6335,None,0,0.53,0,1,1,1866,0,0.07,WhatsApp,,1,1,1,0,0.45
5367,2023-06-17,BUY_45625,Canada,Auto Parts,5889,128059932,5928,ISO9001,0,0.56,1,Unknown,1,16582,1,0.6,Call,NA,0,1,0,1,-0.97
5368,2023-08-07,,Singapore,Machinery,,170720259,4389,ISO9001,1,0.27,1,0,1,2281,0,0.82,,NA,1,1,1,1,0.51
5369,2021-10-01,BUY_74847,Netherlands,Engineering,,115816746,735,CE,0,0.13,1,1,1,13997,0,0.61,Call,NA,1,0,1,0,-0.47
5370,2021-11-14,BUY_38749,Italy,Engineering,,145715520,5579,ISO14001,1,0.84,1,Unknown,0,11316,1,0.49,Email,0.35,0,0,1,0,-0.57
5371,2023-03-13,BUY_44533,Germany,Textiles,3496,61519403,6415,ISO9001,0,0.98,1,Unknown,0,9511,1,0.78,LinkedIn,0.96,1,0,1,1,0.18
5372,2023-03-01,BUY_37568,UK,Textiles,670,128180006,533,None,1,0.41,0,Unknown,1,5376,1,0.7,Call,,1,0,1,0,-0.19
5373,2024-08-14,BUY_54593,USA,IT Software,,122689952,3760,SOC2,1,0.7,1,1,1,9222,1,0.88,,NA,1,1,0,1,-0.08
5374,2023-02-20,BUY_83002,Japan,Medical Devices,,54370451,918,ISO9001,1,0.49,1,Unknown,1,9076,0,0.6,,0.96,1,0,1,1,-0.56
5375,2024-04-23,BUY_84231,UK,Auto Parts,,198990005,5805,ISO9001,1,0.71,1,0,1,6137,1,0.55,,NA,0,0,0,1,0.77
5376,2024-08-13,BUY_15717,Singapore,Electronics,5874,41974628,169,ISO9001,0,0.07,1,1,0,4429,0,0.64,Email,0.89,1,1,0,1,-0.26
5377,2022-09-13,,Italy,Engineering,4072,188750419,2266,None,1,0.66,0,1,1,11985,0,0.48,Call,,0,1,1,0,0.2
5378,2023-06-08,BUY_91061,France,Chemicals,7290,129277769,4291,RoHS,0,0.61,0,1,0,14962,1,0.76,LinkedIn,0.85,1,1,0,1,0.92
5379,2021-01-29,BUY_97447,France,Textiles,3267,181079231,2157,None,1,0.29,1,1,1,4081,0,0.87,Email,0.82,1,1,0,1,-0.27
5380,2023-10-02,BUY_83045,Netherlands,Chemicals,,128021055,3575,REACH,0,0.67,0,0,0,3644,1,0.09,Email,0.45,1,0,1,1,-0.82
5381,2021-11-15,BUY_20784,Italy,Textiles,,164734576,3306,ISO9001,1,0.48,0,0,1,14737,0,0.21,,,0,0,0,0,0.12
5382,2021-02-17,BUY_73615,USA,IT Software,970,91592302,3471,ISO27001,1,0.82,1,1,1,4635,0,0.2,,0.37,0,1,0,1,-0.99
5383,2024-08-19,BUY_38617,Japan,Solar,,88357852,2053,None,1,0.32,1,0,0,5587,0,0.35,Email,,0,0,0,1,-0.63
5384,2021-10-13,BUY_59402,France,Auto Parts,,173021291,2744,None,0,0.32,1,0,0,10509,0,0.18,LinkedIn,,1,0,1,1,-0.91
5385,2021-07-13,BUY_14082,France,IT Software,7586,110679067,1628,SOC2,0,0.62,1,Unknown,1,5789,1,0.65,Email,,1,1,0,0,-0.69
5386,2022-04-03,BUY_58438,UAE,Auto Parts,6490,110952008,38,None,1,0.38,0,1,0,890,1,0.67,Email,NA,0,1,1,0,-0.47
5387,2023-02-10,BUY_60264,Japan,Medical Devices,,138009924,3157,None,0,0.54,0,Unknown,0,6695,1,0.22,WhatsApp,,1,0,1,0,0.72
5388,2021-01-16,BUY_10136,Japan,Solar,5089,34466514,720,IEC,1,0.07,1,0,0,10511,0,0.49,Email,0.86,0,0,0,1,0.12
5389,2024-07-12,BUY_44702,Australia,Chemicals,58,72574343,6379,ISO14001,1,0.17,1,0,1,4380,1,0.18,Call,NA,0,1,0,1,-0.6
5390,2024-04-25,BUY_93648,UAE,Electronics,1561,19920758,1715,ISO9001,1,0.19,1,1,1,2276,0,0.86,WhatsApp,,1,1,1,0,-0.61
5391,2024-07-29,BUY_37772,USA,Chemicals,,117362644,1118,REACH,1,0.43,0,0,0,6732,0,0.53,,0.69,1,1,1,0,-0.53
5392,2021-10-10,BUY_22607,France,Textiles,6521,31968464,2830,ISO9001,1,0.63,1,Unknown,0,2831,0,0.69,Call,NA,0,1,0,1,0.74
5393,2021-11-24,BUY_69326,Canada,Auto Parts,,81103750,5483,ISO9001,1,0.78,1,0,1,18425,1,0.85,Email,,0,1,1,0,-0.89
5394,2021-07-13,BUY_89360,Singapore,Auto Parts,2736,161789249,48,None,0,0.71,1,1,1,15517,0,0.23,LinkedIn,0.67,0,1,1,0,0.43
5395,2023-08-14,BUY_38833,Italy,Solar,,189546506,3793,IEC,1,0.56,0,0,1,18000,1,0.16,WhatsApp,0.45,1,1,1,0,-0.3
5396,2024-10-04,BUY_73410,Japan,Electronics,1361,133600892,1130,ISO9001,1,0.68,1,1,0,586,1,0.81,LinkedIn,,0,1,1,0,0.2
5397,2024-04-11,,Japan,Solar,,30662971,1964,TUV,1,0.54,1,0,1,2383,0,0.2,,,0,1,1,1,0.91
5398,2024-09-06,BUY_33537,UAE,Medical Devices,6055,8260565,4289,None,1,0.26,0,0,1,11385,1,0.02,WhatsApp,0.26,0,1,0,0,-0.63
5399,2023-07-29,BUY_76345,Australia,Electronics,7142,106074709,5461,None,0,0.57,0,0,0,9743,0,0.52,Email,,0,0,1,1,-0.31
5400,2024-05-04,BUY_31228,UK,IT Software,,109458546,112,ISO27001,1,0.01,0,0,0,3071,1,0.84,Call,NA,1,1,0,1,-0.42
5401,2024-07-09,BUY_78783,Italy,Medical Devices,,36147980,1139,ISO9001,1,0.51,0,Unknown,0,17966,0,0.27,Email,,1,1,0,0,0.89
5402,2021-07-27,,Japan,Electronics,5336,165606868,5948,ISO9001,0,0.8,0,1,0,18941,1,0.75,WhatsApp,,0,1,0,1,-0.89
5403,2021-06-27,BUY_66912,Canada,Electronics,3620,96656529,5450,ISO9001,1,0.73,0,Unknown,0,19964,1,0.95,Call,NA,1,0,0,0,-0.49
5404,2022-07-03,BUY_21460,Canada,Auto Parts,,100911410,1632,None,0,0.44,0,0,0,8026,1,0.37,,0.13,1,0,1,1,-0.75
5405,2021-08-27,BUY_88946,Netherlands,Solar,5242,108515003,5461,UL,0,0.18,1,1,0,18545,0,0.62,,,1,0,0,0,0.75
5406,2021-05-08,BUY_32189,Australia,Auto Parts,,161667762,4316,None,0,0.37,0,1,1,16011,0,0.34,LinkedIn,NA,1,1,0,1,-0.54
5407,2024-01-06,BUY_40454,Germany,Medical Devices,,98973807,4063,None,0,0.77,0,0,1,3024,1,0.43,LinkedIn,,1,0,0,0,-0.95
5408,2021-01-29,BUY_57427,UAE,Auto Parts,6761,127136747,6317,None,1,0.09,0,Unknown,0,6476,1,0.39,Call,,1,1,0,1,0.01
5409,2022-11-14,BUY_50110,Singapore,Auto Parts,5208,4337273,1035,None,1,0.55,0,Unknown,1,19653,0,0.79,,NA,0,0,1,1,0.02
5410,2021-06-19,BUY_53947,Netherlands,Machinery,2731,90648081,4112,ISO9001,0,0.79,1,Unknown,0,7605,1,0.49,LinkedIn,,1,1,1,1,0.59
5411,2023-08-17,BUY_55660,USA,Solar,7755,145867272,1204,IEC,1,0.62,0,Unknown,1,14631,1,0.1,Call,0.51,0,1,0,1,0.73
5412,2023-08-16,BUY_98634,USA,Machinery,5967,91830510,5892,ISO9001,0,0.13,0,0,1,19287,1,0.45,Call,NA,1,1,1,0,0.94
5413,2024-03-18,BUY_75005,Japan,IT Software,1849,152203893,2418,None,0,0.64,1,Unknown,0,18693,1,0.68,WhatsApp,NA,1,1,1,0,0.36
5414,2022-07-12,BUY_35260,USA,Textiles,1657,159245970,4493,ISO9001,1,0.16,0,1,0,9982,1,0.03,Email,0.07,1,0,0,1,-0.58
5415,2023-02-06,BUY_68101,Netherlands,Electronics,1372,121356647,3131,ISO9001,1,0.21,0,Unknown,1,13056,0,0.98,Email,0.57,0,0,1,0,0.63
5416,2024-08-07,BUY_39479,UK,Pharmaceuticals,,23467826,2028,EU-GMP,1,0.68,1,Unknown,1,9607,1,0.77,Call,0.9,1,1,1,0,-0.86
5417,2022-01-01,BUY_67746,Germany,Electronics,7340,40586121,4064,None,0,0.52,0,Unknown,1,15308,1,0.21,WhatsApp,,0,0,1,0,0.32
5418,2025-02-07,BUY_99983,Japan,Electronics,177,148892493,1416,ISO9001,0,0.04,0,1,1,8843,0,0.57,,NA,1,0,0,1,0.83
5419,2023-08-20,BUY_72701,Germany,Solar,7435,11804257,2711,IEC,1,0.1,1,0,0,18090,1,0.54,Call,0.62,0,1,1,1,-0.02
5420,2023-11-05,BUY_10045,Australia,Machinery,,65613626,6669,ISO9001,1,0.06,0,1,1,2165,1,0.06,,,1,0,1,1,0.99
5421,2024-08-02,BUY_86475,Canada,Auto Parts,6284,181585363,4124,ISO9001,1,0.12,0,0,0,8847,1,0.55,,,0,1,1,1,-0.83
5422,2024-12-26,BUY_84287,France,Pharmaceuticals,,102846141,6195,WHO-GMP,0,0.84,0,0,0,5909,1,0.3,WhatsApp,0.93,0,1,0,1,0.36
5423,2023-12-21,BUY_25439,UK,IT Software,,135377724,4200,None,1,0.06,0,1,1,16382,0,0.09,Email,0.42,1,0,0,1,0.08
5424,2022-09-09,BUY_47495,France,Machinery,,155672034,6026,ISO9001,0,0.36,0,Unknown,0,1892,1,0.76,WhatsApp,,1,0,0,0,0.7
5425,2023-09-04,BUY_79057,Italy,Machinery,,176679164,3888,None,0,0.13,1,0,0,18259,1,0.1,,0.52,0,0,0,1,0.77
5426,2023-04-05,BUY_48972,UK,IT Software,2065,41669169,6884,None,1,0.28,1,Unknown,1,18773,0,0.22,LinkedIn,NA,0,1,1,1,-0.53
5427,2022-02-13,BUY_83329,Netherlands,Chemicals,5676,49847553,6553,None,1,0.85,0,1,1,9577,0,0.2,WhatsApp,,1,0,0,0,0.44
5428,2023-07-17,BUY_75105,Germany,Auto Parts,3425,89787268,6944,ISO9001,1,0.27,0,Unknown,1,17291,1,0.26,Call,,1,1,0,0,0.69
5429,2021-10-03,,Germany,Engineering,7651,176898588,4367,CE,1,0.1,1,0,0,13316,0,0.26,Call,,0,1,1,1,0.3
5430,2021-10-08,BUY_58855,Japan,Medical Devices,,72308128,5098,ISO9001,0,0.24,0,1,1,10739,1,0.67,WhatsApp,0.82,1,1,0,1,0.28
5431,2023-11-23,BUY_26546,France,Solar,4319,108072546,3225,IEC,0,0.03,0,Unknown,0,13962,1,0.83,,0.29,0,1,0,1,0.49
5432,2024-06-19,BUY_95952,UAE,Engineering,2135,88575965,428,None,0,0.56,1,Unknown,0,1845,1,0.91,Email,0.35,0,0,0,1,-0.54
5433,2024-06-06,BUY_20475,USA,IT Software,6365,35560094,5138,ISO27001,1,0.15,0,Unknown,1,8113,1,0.51,WhatsApp,,1,1,1,1,0.68
5434,2021-05-06,BUY_25700,Netherlands,Chemicals,,33736633,6958,RoHS,0,0.4,0,1,1,17703,1,0.84,LinkedIn,,1,0,0,1,0.35
5435,2024-09-27,BUY_10306,USA,Auto Parts,,185844418,5815,None,0,0.63,0,0,1,12674,0,0.54,Email,NA,0,0,0,1,0.3
5436,2021-04-27,BUY_37324,Japan,Machinery,7225,85564194,5631,None,1,0.8,1,0,1,11131,1,0.78,Email,,1,1,0,1,0.82
5437,2025-01-22,BUY_53459,Singapore,IT Software,1821,88956637,5355,ISO27001,1,0.8,0,1,1,8431,1,0.53,WhatsApp,,0,1,0,1,0.39
5438,2022-02-17,BUY_27769,USA,Solar,,169609421,1272,UL,1,0.09,1,0,1,838,0,0.76,Call,,0,1,1,0,0.86
5439,2023-12-05,BUY_54908,Singapore,Engineering,,118665591,5831,None,0,0.25,1,0,1,5956,1,0.33,Call,0.89,1,1,1,0,-0.16
5440,2022-06-15,BUY_14460,UAE,Machinery,,154357066,5915,None,0,0.14,0,1,1,479,0,0.57,,,0,0,1,1,0.97
5441,2021-03-22,,UAE,Auto Parts,2930,32106426,4404,ISO9001,0,0.08,1,Unknown,1,285,1,0.97,,NA,1,1,0,0,-0.26
5442,2024-11-28,BUY_36267,Canada,Medical Devices,,76720419,5777,None,0,0.12,1,0,1,11073,0,0.92,,,0,1,1,1,-0.55
5443,2024-02-08,BUY_44969,UAE,Electronics,,99682460,329,ISO9001,1,0.48,1,Unknown,1,699,0,0.34,LinkedIn,,1,1,0,0,0.56
5444,2024-08-15,BUY_35945,Netherlands,Engineering,3275,177039130,4442,ISO14001,1,0.48,0,0,0,14570,0,0.12,WhatsApp,0.59,1,0,0,0,-0.74
5445,2023-06-28,BUY_95987,Italy,Machinery,959,166973943,4587,ISO9001,1,0.68,0,0,0,9610,1,0.28,WhatsApp,,1,0,0,1,0.05
5446,2021-09-23,BUY_16191,Netherlands,Auto Parts,,125885872,5074,ISO9001,1,0.26,0,1,0,12733,0,0.17,WhatsApp,0.83,1,0,1,1,-0.28
5447,2023-06-01,BUY_87594,Italy,Solar,1563,183017565,2387,IEC,1,0.67,0,0,0,3866,0,0.14,Email,0.07,0,0,1,0,-0.79
5448,2023-08-30,BUY_69193,UAE,Auto Parts,5798,70784550,5776,None,0,0.35,0,Unknown,0,89,1,0.46,WhatsApp,0.05,1,0,1,0,0.6
5449,2021-10-15,BUY_76506,USA,Chemicals,6487,135163144,4442,ISO14001,0,0.41,1,Unknown,1,14251,0,0.87,LinkedIn,,1,0,0,0,0.13
5450,2021-01-10,BUY_54698,Germany,Medical Devices,,77780627,5410,ISO9001,1,0.25,0,0,1,17128,1,0.33,Call,,0,1,1,1,-0.69
5451,2023-04-16,BUY_25102,Australia,Auto Parts,3856,72523618,4554,ISO9001,0,0.39,0,0,0,14580,1,0.64,Call,0.73,1,1,0,1,-0.75
5452,2024-05-16,BUY_28510,Japan,IT Software,,108220597,190,ISO27001,1,0.19,0,1,1,3835,0,0.72,WhatsApp,NA,0,0,0,1,-0.68
5453,2023-09-30,BUY_13342,UK,Machinery,,9164562,635,None,0,0.56,0,0,0,17136,1,0.79,Call,0.59,0,0,0,1,-0.47
5454,2023-02-08,BUY_66837,Germany,Engineering,,153565164,1003,ISO9001,0,0.06,0,0,1,18453,0,0.11,,,1,0,0,1,-0.14
5455,2021-01-22,BUY_43650,Singapore,Solar,,149348883,2328,None,0,0.31,1,1,1,9845,1,0.91,LinkedIn,,0,0,0,0,-0.68
5456,2021-11-15,BUY_63145,Australia,Chemicals,4680,142108560,1445,RoHS,0,0.06,0,1,0,6236,1,0.25,Call,,0,1,0,0,0.13
5457,2021-07-15,BUY_21440,Italy,Electronics,,75449678,4888,ISO9001,1,0.86,0,0,0,19799,1,0.52,Email,,1,0,0,0,0.47
5458,2021-04-02,,UAE,Chemicals,,6801540,3722,RoHS,0,0.33,1,Unknown,1,8401,0,0.32,Call,0.55,1,0,1,0,-0.96
5459,2023-09-11,BUY_24523,Italy,Auto Parts,4080,27724164,1993,ISO9001,1,0.77,1,1,1,18142,1,0.81,Call,,0,1,0,1,-0.46
5460,2021-12-05,BUY_67898,UK,Engineering,3221,51767703,3237,ISO14001,0,0.08,1,1,1,13262,0,0.16,WhatsApp,NA,1,0,0,1,-0.14
5461,2022-06-29,BUY_17761,Japan,Engineering,1195,3121129,942,ISO9001,1,0.69,1,1,1,3993,0,0.05,Email,0.53,1,0,0,0,0.75
5462,2021-05-15,BUY_99514,UK,Chemicals,,96495538,1053,REACH,0,0.2,0,0,1,4274,0,0.97,LinkedIn,,0,1,1,1,0.22
5463,2023-08-03,BUY_50568,Australia,IT Software,,96822610,6338,GDPR,0,0.12,0,0,1,13090,0,0.52,LinkedIn,NA,1,1,1,0,0.17
5464,2024-08-01,BUY_10181,Japan,Medical Devices,5931,113137560,3673,None,0,0.32,1,Unknown,0,14748,0,0.62,,0.18,0,1,0,0,0.36
5465,2021-10-31,BUY_65273,USA,Machinery,2983,38729023,1113,ISO9001,0,0.62,1,Unknown,1,2248,1,0.39,Email,NA,1,0,1,1,-0.59
5466,2021-09-18,BUY_90559,Germany,Auto Parts,,147815393,1427,ISO9001,1,0.84,1,1,1,8243,0,0.85,,0.08,1,1,0,0,0.01
5467,2023-06-12,BUY_78354,Australia,Electronics,1364,141002114,5474,ISO9001,1,0.15,0,1,1,11052,0,0.86,,,0,1,1,1,-0.01
5468,2022-05-14,BUY_73299,UK,Machinery,,121641487,6521,ISO9001,0,0.13,0,1,0,11821,1,0.67,WhatsApp,,0,0,1,1,-0.71
5469,2023-04-25,BUY_51433,Singapore,Solar,,67411778,4770,IEC,0,0.06,1,Unknown,1,4995,1,0.99,Email,0.92,1,0,1,0,-0.81
5470,2024-07-29,BUY_32414,Canada,Pharmaceuticals,,60642211,5454,EU-GMP,0,0.68,1,1,1,19666,0,0.33,Call,NA,0,0,1,1,0.58
5471,2024-12-14,BUY_79468,Netherlands,Engineering,,105629809,4855,None,1,0.36,0,1,1,8086,0,0.63,,NA,0,1,1,1,0.81
5472,2022-09-08,BUY_97990,Canada,Medical Devices,5905,2206383,5214,None,0,0.53,1,Unknown,1,4539,0,0.06,Email,0.18,0,0,1,0,0.14
5473,2022-11-10,BUY_25339,USA,Textiles,,176814504,6899,None,1,0.96,1,0,1,10869,1,0.46,,,1,1,1,0,-0.22
5474,2023-03-26,BUY_40884,France,Medical Devices,,5290149,6957,None,0,1,0,Unknown,0,669,1,0.65,,0.04,0,0,1,0,0.71
5475,2021-07-21,BUY_71925,France,Chemicals,,184476306,2899,ISO14001,0,0.22,0,0,0,172,1,0.67,LinkedIn,NA,0,0,1,1,-0.92
5476,2023-07-04,BUY_85330,Netherlands,Auto Parts,,35243330,4792,None,1,0.9,0,Unknown,0,9580,1,0.42,WhatsApp,,1,0,1,0,0.28
5477,2024-10-29,BUY_59344,USA,Medical Devices,,191335015,6375,ISO9001,0,0.78,0,0,0,11813,1,0.11,Call,NA,0,1,0,0,0.12
5478,2021-11-16,BUY_74451,Singapore,Engineering,6725,11477004,179,ISO9001,0,0.48,1,1,1,18196,1,0.73,Email,0.7,0,0,1,0,-0.49
5479,2022-08-27,BUY_52692,UAE,IT Software,4674,102568163,3502,None,1,0.16,1,Unknown,0,14721,0,0.14,Email,,1,1,1,0,-0.71
5480,2021-04-09,BUY_67955,Italy,Textiles,6999,109686730,4413,ISO9001,0,0.91,0,1,0,15933,0,0.03,LinkedIn,,0,0,0,1,-0.24
5481,2024-12-03,BUY_43749,Australia,Pharmaceuticals,,73937844,5867,EU-GMP,1,0.62,1,1,1,1037,1,0.82,,NA,1,0,0,1,-0.19
5482,2024-09-23,BUY_16732,Italy,Medical Devices,,22150978,30,None,0,0.5,1,Unknown,0,19828,0,0.83,Email,0.56,0,1,0,1,-0.6
5483,2021-09-23,BUY_86690,Singapore,Auto Parts,,117735651,6674,None,1,0.78,1,Unknown,0,4878,1,0.39,WhatsApp,,0,1,0,0,-0.37
5484,2022-12-25,BUY_18873,USA,Solar,,187877677,4234,UL,0,0.96,0,0,1,17867,0,0.57,Call,,1,1,0,1,-0.2
5485,2024-12-23,BUY_66726,Japan,Machinery,7631,133649300,6401,None,1,0.45,1,0,1,5139,0,0.99,,NA,0,0,1,0,0.64
5486,2023-06-24,BUY_18988,UK,Pharmaceuticals,1921,21960470,4112,FDA,1,0.82,0,0,1,9354,0,0.13,Call,NA,1,0,1,0,-0.77
5487,2024-11-09,BUY_47866,Japan,IT Software,,178917185,3950,ISO27001,1,0.14,0,1,1,11093,0,0.41,LinkedIn,NA,0,1,1,0,0.54
5488,2021-08-19,BUY_72742,UAE,Chemicals,,4410927,4520,REACH,0,0.46,1,0,0,9881,1,0.39,WhatsApp,NA,1,0,0,0,0.93
5489,2024-01-24,BUY_88331,USA,Textiles,6508,60291443,1497,ISO9001,1,0.05,0,0,1,15117,0,0.49,Call,0.37,0,1,1,0,-0.99
5490,2023-06-15,BUY_65374,Italy,Pharmaceuticals,128,184844385,4493,WHO-GMP,0,0.63,0,Unknown,1,12106,1,0.65,Email,0.15,1,0,0,0,0.59
5491,2023-04-02,BUY_63428,Japan,Medical Devices,,169375461,1896,None,0,0.52,1,Unknown,1,10993,0,0.13,Call,NA,1,0,1,0,-0.05
5492,2021-07-20,BUY_73799,Singapore,Pharmaceuticals,,81270537,3535,WHO-GMP,1,0.25,0,0,0,1051,0,0.4,Email,NA,0,0,1,1,0.78
5493,2024-09-04,BUY_74847,Japan,Pharmaceuticals,,30163113,2779,None,0,0.8,0,0,0,3978,0,0.29,Email,,1,1,0,0,0.99
5494,2025-01-23,BUY_11977,USA,Auto Parts,2669,123193708,4684,None,1,0.97,1,1,0,6972,0,0.07,Call,,1,0,1,1,0.36
5495,2021-12-23,BUY_20186,Australia,Engineering,5980,27995658,2258,CE,1,0.29,1,Unknown,1,778,0,0.16,WhatsApp,0.8,1,0,0,0,-0.57
5496,2023-10-13,BUY_74981,Italy,Pharmaceuticals,7208,92278079,6440,None,1,0.95,1,0,0,9922,1,0.91,Email,NA,0,1,1,1,-0.25
5497,2021-07-29,BUY_45147,Singapore,Engineering,21,196491745,5414,None,1,0.09,0,1,1,15344,1,0.38,,,1,0,0,1,-0.93
5498,2022-02-19,BUY_15573,UAE,IT Software,,147745776,5557,ISO27001,0,0.59,1,0,0,13805,0,0.05,LinkedIn,,1,1,0,0,0.83
5499,2021-07-01,BUY_32539,Germany,Chemicals,1517,88563590,1186,RoHS,1,0.43,0,Unknown,1,7304,0,0.56,Call,1,0,0,0,1,0.39
5500,2024-01-28,BUY_87427,Italy,Auto Parts,,54490985,6579,None,0,0.15,1,Unknown,1,5919,1,0.84,Email,0.46,1,1,0,1,-0.64
5501,2023-02-14,BUY_28942,France,Machinery,1606,79182972,2841,ISO9001,1,0.62,1,0,0,13265,1,0.83,LinkedIn,0.58,0,0,0,1,-0.09
5502,2024-07-08,BUY_79544,USA,Pharmaceuticals,960,16773033,4845,WHO-GMP,0,0.22,0,0,0,851,0,0.34,,NA,0,0,1,1,0.09
5503,2024-10-14,BUY_60598,France,Textiles,,86328888,6389,None,1,0.31,1,0,1,5639,1,0.25,,0.08,1,1,0,0,0.46
