Record_ID,Date,Exporter_ID,State,Industry,MSME_Udyam,Manufacturing_Capacity_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_Terms,Prompt_Response_Score,Hiring_Signal,   ,SalesNav_ProfileViews,SalesNav_JobChange,Intent_Score,Shipment_Value_USD,Quantity_Tons,Tariff_Impact,StockMarket_Impact,War_Risk,Natural_Calamity_Risk,Currency_Shift
11327,2022-02-05,EXP_4624,Telangana,Solar,1,,37317538,1506,UL,0,0.84,0,15676,12471,1,0.51,NA,4535,-0.62,-0.94,0,1,-0.43
11328,2023-08-19,EXP_8197,Gujarat,IT Software,,8589,34235035,331,SOC2,0,0.42,0,17457,2875,1,0.85,NA,4249,0.89,0.68,0,1,-0.05
11329,2021-03-24,EXP_4701,Telangana,Pharmaceuticals,1,795,78816128,975,EU-GMP,1,0.72,1,7615,9659,0,0.64,,1596,-0.5,0.51,0,1,-0.17
11330,2021-05-14,EXP_4349,Delhi,Medical Devices,,,59175099,1603,ISO9001,0,0.28,0,13167,11030,0,0.42,791479,3162,0.64,0.9,0,1,0.88
11331,2023-04-21,EXP_9593,Telangana,Chemicals,,4874,14293249,1551,ISO14001,1,0.26,1,8655,11774,0,0.51,,2430,0.71,0.81,0,1,-0.93
11332,2023-12-03,EXP_7191,Delhi,IT Software,1,,30342706,1844,SOC2,0,0.68,0,23492,9,0,0.79,403023,1782,-0.27,-0.43,0,1,0.72
11333,2024-11-24,EXP_9365,Karnataka,Solar,1,,8372898,952,IEC,1,0.2,1,9847,10778,1,0.43,268028,924,-0.46,0.63,0,1,-0.65
11334,2025-02-02,EXP_7379,Tamil Nadu,Engineering,,7420,15611929,723,ISO14001,1,0.81,1,7254,12987,0,0.31,NA,3908,-0.56,-0.28,0,1,0.4
11335,2022-03-09,EXP_9137,Delhi,Medical Devices,0,7144,58134432,1240,ISO9001,1,0.04,1,19059,4658,1,0.37,NA,1497,-0.64,0.63,1,0,0.03
11336,2024-04-28,EXP_4214,Delhi,IT Software,1,7997,72384835,1502,None,1,0.59,0,21445,4060,1,0.38,,2224,-0.42,0.26,0,0,-0.3
11337,2022-02-26,EXP_5896,Gujarat,Chemicals,1,,69204947,1700,None,0,0.93,0,9586,6239,0,0,809230,422,0.9,-0.83,1,1,0.1
11338,2022-01-11,EXP_2762,Punjab,Machinery,1,3927,73751868,19,ISO9001,1,0.44,0,24404,14994,1,0.44,,3235,0.99,0.35,0,0,-0.73
11339,2021-09-17,EXP_9676,Karnataka,Solar,0,1089,66201833,893,IEC,1,0.35,1,17886,3300,1,0.46,,1814,-0.68,0.37,0,0,-0.86
11340,2022-04-03,EXP_4114,Haryana,Chemicals,,7809,68243411,839,ISO14001,0,0.91,1,9380,8597,1,0.07,,4593,-0.48,-0.99,1,0,0.74
11341,2024-01-13,EXP_8310,Gujarat,Electronics,1,5435,5612677,1705,None,1,0.74,1,3387,4033,1,0.43,,904,-0.99,0.99,0,1,-0.26
11342,2021-09-02,EXP_9156,Karnataka,Electronics,1,,1699782,1554,ISO9001,0,0.58,0,21705,9782,1,0.01,214912,1947,-0.16,-0.63,0,1,0.96
11343,2024-01-20,EXP_2426,Rajasthan,Solar,,,74859722,1055,IEC,0,0.38,0,24838,14313,0,0.9,,480,0.56,0.58,0,1,0.31
11344,2021-06-24,EXP_6334,Telangana,Engineering,0,8831,64848989,1646,CE,0,0.89,1,17889,4697,0,0.01,NA,4070,0.05,-0.51,1,1,-0.82
11345,2022-04-14,EXP_7105,Haryana,Textiles,1,,49921414,937,ISO9001,1,0.16,1,21497,3495,1,0.19,,4207,-0.83,-0.38,1,0,0.65
11346,2025-02-05,EXP_4616,Delhi,Pharmaceuticals,1,,61835540,915,None,1,0.85,0,11772,126,0,0.23,,1981,-0.09,0.59,0,1,-0.36
11347,2022-04-19,EXP_1938,Rajasthan,Machinery,0,,19430873,1165,None,0,0.14,1,2798,7845,0,0.34,NA,3574,-0.08,-0.76,0,1,-0.4
11348,2022-11-11,EXP_4668,Karnataka,Engineering,1,7042,12649179,514,CE,1,0.95,1,24778,7209,0,0.5,346147,3822,0.92,0.98,0,1,-0.67
11349,2025-01-01,EXP_4605,Delhi,Electronics,1,3885,49653685,1973,None,0,0.66,0,19311,5479,1,0.85,NA,2242,-0.04,0.89,1,0,0.34
11350,2025-02-07,EXP_8645,Telangana,IT Software,0,,36341819,374,SOC2,1,1,1,485,3886,0,0.42,613207,1301,0.17,-0.02,1,1,-0.8
11351,2021-09-27,EXP_1053,Maharashtra,Auto Parts,,,10896095,1828,None,1,0.24,1,21879,3698,0,0.59,NA,3538,-0.99,-0.11,1,1,-0.9
11352,2022-11-05,EXP_2113,Gujarat,Engineering,0,2123,25290290,1397,ISO14001,0,0.66,1,18711,4398,0,0.67,,2143,0.58,-0.66,0,1,-0.28
11353,2024-03-10,EXP_2641,Haryana,Electronics,0,,12834056,211,None,0,0.72,1,21076,2029,0,0.76,NA,4853,-0.64,0.64,0,0,0.29
11354,2022-12-05,EXP_1050,Maharashtra,Chemicals,,,35896561,1477,None,1,0.1,0,17762,8769,0,0.49,NA,39,0.41,0.19,1,0,-0.4
11355,2023-09-24,EXP_8869,Punjab,IT Software,,4559,25275000,1891,None,1,0.31,1,3287,1351,1,0.94,NA,2669,-0.1,-0.97,1,0,0.64
11356,2021-06-06,EXP_5550,Rajasthan,Electronics,0,,7959672,384,None,1,0.68,1,24074,9403,1,0.2,,2161,-0.2,0.5,0,0,0.26
11357,2021-05-21,EXP_5180,Rajasthan,Textiles,0,8032,72681467,1521,ISO9001,1,0.92,1,10363,8704,0,0.3,NA,596,0.57,0.77,1,0,-0.45
11358,2022-01-19,EXP_8284,Delhi,Chemicals,,,59937690,195,ISO14001,0,0.44,1,20707,4296,1,0.14,,3389,0.35,-0.39,0,0,0.06
11359,2023-12-25,EXP_9882,Rajasthan,Pharmaceuticals,,2824,24476565,1513,FDA,0,0.27,1,19350,7954,0,0.29,NA,4952,0.82,0.04,1,1,-0.85
11360,2022-09-22,EXP_4023,Tamil Nadu,Machinery,1,8681,72896830,980,ISO9001,1,0.05,1,6531,7802,1,0.63,,1204,-0.99,-0.11,0,1,-0.15
11361,2024-07-16,EXP_5445,Tamil Nadu,Auto Parts,1,486,60159368,600,None,1,0.81,1,8840,11810,1,0.16,,1695,0.06,-0.42,1,1,0.17
11362,2024-06-09,EXP_9732,Maharashtra,Textiles,0,,49739543,403,None,1,0.36,1,18858,7857,0,0.9,NA,3162,-0.23,0.96,1,0,0.79
11363,2022-04-09,EXP_8831,Punjab,Solar,,587,24871282,309,None,1,0.22,1,20899,2886,1,0.67,NA,2163,0.81,0.35,0,0,-0.48
11364,2021-03-31,EXP_5481,Maharashtra,Electronics,0,1213,17701124,636,ISO9001,0,0.6,0,24583,1668,1,0.87,NA,933,0.74,-0.65,0,1,-0.5
11365,2022-01-11,EXP_3213,Haryana,Engineering,0,1828,2261264,694,ISO9001,0,0.81,0,24436,5555,1,0.28,NA,2293,-0.4,-0.48,0,1,0.03
11366,2024-11-06,EXP_4152,Telangana,Electronics,1,,72788145,1118,ISO9001,0,0.97,1,1339,339,0,0.24,NA,1781,0.74,-0.29,0,1,-0.5
11367,2024-04-04,EXP_1076,Haryana,Engineering,1,,11191189,494,None,1,0.78,0,24087,13862,0,0.61,295092,3165,0.43,0.46,0,0,0.02
11368,2021-10-04,EXP_6539,Gujarat,Pharmaceuticals,,6247,67287013,449,FDA,0,0.13,0,19908,9649,0,0.27,,2043,-0.86,0.51,0,0,0.66
11369,2023-03-18,EXP_1906,Rajasthan,Auto Parts,,,53737636,166,None,1,0.85,0,15033,8770,0,0.93,,3987,0.87,0.23,1,0,-0.99
11370,2023-06-15,EXP_4249,Tamil Nadu,Textiles,1,1163,49522005,1588,None,1,0.26,1,16512,6922,0,0.19,456148,75,0.17,-0.81,1,0,-0.88
11371,2022-10-11,EXP_6392,Haryana,Chemicals,1,6150,5702733,1090,None,1,0.34,0,17470,11976,0,0.92,,3764,0.63,0.73,0,1,0.01
11372,2022-03-05,EXP_6340,Tamil Nadu,Electronics,1,,56835001,1372,None,0,0.93,0,2856,5475,0,0.73,815200,137,0.7,-0.9,0,0,0.56
11373,2021-09-27,EXP_5359,Punjab,Auto Parts,1,,52870581,1012,None,1,0.79,0,14808,11510,0,0.35,65531,3547,0.11,0.9,1,1,-0.07
11374,2024-12-03,EXP_4356,Karnataka,Machinery,,1213,52296292,677,ISO9001,1,0.94,0,10712,12551,1,0.7,743510,4661,-0.86,-0.25,0,0,-0.87
11375,2024-09-10,EXP_9584,Karnataka,Solar,,,52811001,902,None,1,0.1,1,1920,11245,1,0.75,NA,925,0.67,-0.87,0,1,0.87
11376,2023-09-28,EXP_9744,Telangana,Engineering,,,78548955,826,None,0,0.64,1,9772,647,1,0.06,,3203,-0.39,-0.96,0,0,-0.51
11377,2022-03-06,EXP_8095,Gujarat,Auto Parts,,,79662030,1434,None,1,0.78,1,16334,14890,1,0.16,258441,4138,0.19,-0.83,0,0,1
11378,2023-05-03,EXP_1054,Tamil Nadu,Engineering,,,46379835,144,CE,1,0.61,0,8335,8903,0,0.42,179259,4549,0.98,-0.48,0,0,0.47
11379,2021-07-26,EXP_1237,Gujarat,Medical Devices,0,7567,4114900,903,None,1,0.09,1,10603,10880,0,0.89,,3457,0.87,0.83,1,0,-0.95
11380,2023-05-10,EXP_8962,Telangana,Electronics,1,4481,35595305,779,ISO9001,0,0.66,1,23220,9001,0,0.74,NA,314,-0.87,0.44,1,0,-0.71
11381,2021-06-25,EXP_7388,Maharashtra,Machinery,0,,78516189,939,ISO9001,0,0.67,1,1051,14779,0,0.22,,2229,-0.54,-0.45,1,0,0.95
11382,2022-06-06,EXP_5338,Punjab,Engineering,1,3388,30075253,1611,None,0,0.3,0,522,10896,1,0.84,,2874,0.8,0.63,1,1,0.18
11383,2022-11-15,EXP_2764,Karnataka,Solar,,,2701659,1681,IEC,0,0.02,1,19017,7272,0,0.56,NA,1818,0.01,0.59,1,1,0.15
11384,2023-09-12,EXP_4053,Delhi,Pharmaceuticals,,,36393817,1366,EU-GMP,0,0.24,0,14686,6250,0,0.74,654118,102,-0.07,-0.32,1,1,-0.55
11385,2025-01-01,EXP_9989,Telangana,Electronics,0,6850,59931343,1354,None,0,0.76,0,14727,8379,0,0.9,,4378,0.95,0.45,1,1,-0.11
11386,2024-05-06,EXP_9481,Delhi,Machinery,1,,4529097,450,None,1,0.94,0,20618,767,0,0.37,819412,405,-0.58,-0.91,0,0,-0.57
11387,2022-10-11,EXP_7002,Punjab,Textiles,0,7639,63094165,1042,ISO9001,0,0.51,0,24338,12336,0,0.47,395046,4013,-0.11,0.25,1,1,-0.33
11388,2024-11-08,EXP_8054,Gujarat,Solar,1,4345,79190763,423,TUV,1,0,0,20599,12666,1,0.04,450238,4240,0.19,0.41,0,1,0.2
11389,2024-02-25,EXP_4604,Karnataka,Solar,0,8493,32502435,999,TUV,1,0.14,0,22095,5608,0,0.65,,2703,-0.94,-0.34,1,1,0.17
11390,2023-04-17,EXP_7897,Punjab,Auto Parts,1,5724,17994166,1633,None,0,0.06,0,16559,1491,0,0.64,NA,3396,0.88,0.17,0,1,0.78
11391,2022-09-24,EXP_8830,Maharashtra,Machinery,,138,79593421,1068,ISO9001,0,0.41,0,437,6880,1,0.95,,833,-0.54,0.61,0,0,0.05
11392,2021-01-09,EXP_7145,Tamil Nadu,Solar,,1160,18072948,1265,None,0,0.72,1,21547,10792,1,0.52,681463,816,-0.48,-0.58,1,0,0.91
11393,2021-12-11,EXP_2645,Punjab,Textiles,1,,19731103,1927,None,1,0.27,1,23552,2771,1,0.34,NA,3205,-0.64,0.65,1,0,-0.84
11394,2021-08-10,EXP_9558,Telangana,Engineering,0,,49476598,1549,None,0,0.06,1,16779,14768,0,0.28,,223,0.43,-0.86,1,1,-0.37
11395,2022-12-27,EXP_7596,Telangana,Electronics,,,18454864,252,ISO9001,0,0.94,0,2577,14841,1,0.48,867191,630,0.89,0.03,0,0,-0.08
11396,2021-04-16,EXP_6962,Haryana,Auto Parts,0,,8462260,1733,ISO9001,0,0.2,1,14030,9390,0,0.77,182846,3266,0.15,0,0,0,-0.64
11397,2021-04-18,EXP_5735,Punjab,Engineering,,,6137246,248,ISO9001,1,0.68,0,13674,6256,1,0.17,771559,4328,0.12,0.79,0,0,0.32
11398,2023-10-17,EXP_3562,Telangana,Pharmaceuticals,0,,36464061,596,WHO-GMP,0,0.86,1,22653,10441,1,0.65,,3946,-0.16,0.14,0,0,-0.85
11399,2024-04-09,EXP_3268,Gujarat,Chemicals,1,8368,27374983,337,None,1,0.67,1,9355,3815,1,0.3,,3220,-0.73,0.64,1,0,0.53
11400,2024-03-29,EXP_4892,Tamil Nadu,Machinery,0,,66292084,217,ISO9001,0,0.19,1,2724,1424,0,0.13,,2899,0.4,0.55,0,0,0.7
11401,2021-08-06,EXP_3766,Telangana,Solar,,,57088394,1496,UL,0,0.02,1,10257,12814,1,0.26,NA,4628,-0.64,0.01,0,1,-0.01
11402,2023-05-22,EXP_5763,Karnataka,Pharmaceuticals,1,6331,14312351,1090,FDA,0,0.64,1,13142,9633,0,0.85,,1504,-0.06,-0.89,1,1,0.64
11403,2023-08-13,EXP_2588,Punjab,Textiles,1,,46700495,1290,None,1,0.18,0,24564,14888,1,0.06,396894,3772,-0.83,-0.34,1,0,-0.23
11404,2024-10-07,EXP_1712,Tamil Nadu,Chemicals,0,8884,75490001,1084,RoHS,0,0.73,1,4063,5477,1,0.57,NA,4762,-0.39,-0.87,0,0,0.92
11405,2025-02-02,EXP_5097,Karnataka,Chemicals,1,,43816399,1632,REACH,1,0.08,1,15374,8177,1,0.43,,2134,0.66,-0.03,1,0,-0.01
11406,2022-01-15,EXP_8867,Gujarat,Medical Devices,,,60895482,1989,None,0,0.72,0,13289,8638,0,0.61,NA,1888,-0.17,-0.95,1,1,-0.81
11407,2021-08-02,EXP_3399,Telangana,Textiles,0,,26502707,66,None,0,0.49,0,18346,8371,1,0.59,,702,0.12,0.3,1,0,-0.3
11408,2023-01-30,EXP_4306,Punjab,Engineering,0,764,30192397,1649,None,0,0.52,0,6028,5399,1,0.26,227752,1236,-0.77,0.48,1,1,0.25
11409,2021-03-07,EXP_2668,Karnataka,Electronics,1,5251,4451281,844,None,1,0.03,0,18460,12911,1,0.03,166305,1775,-0.8,-0.08,0,0,-0.21
11410,2021-11-13,EXP_7250,Haryana,Medical Devices,,3300,67139631,1258,None,0,0.22,0,24298,7432,0,0.52,NA,1858,-0.24,-0.34,0,1,-0.16
11411,2022-07-24,EXP_1234,Punjab,Textiles,0,,7314451,653,None,1,0.38,1,2256,14117,1,0.69,198253,2238,-0.8,-0.58,0,1,0
11412,2024-10-31,EXP_8418,Delhi,Auto Parts,1,6548,20427290,299,ISO9001,1,0.24,1,24700,6008,0,0.09,NA,1989,-0.67,0.02,1,1,0.42
11413,2022-12-23,EXP_8738,Delhi,Medical Devices,1,,77730605,1872,None,0,0.98,1,23495,12132,0,0.68,589812,4061,0.83,0.25,0,0,-0.09
11414,2023-01-27,EXP_1723,Haryana,Textiles,1,,42184040,110,ISO9001,1,0.86,0,12382,3532,0,0.2,NA,2368,0.18,-0.15,0,1,0.19
11415,2024-12-29,EXP_2024,Punjab,Textiles,0,,47280042,1350,None,0,0.6,1,9564,750,1,0.33,,2926,-0.02,-0.84,1,1,0.59
11416,2021-07-21,EXP_6362,Haryana,Solar,,,9841922,1248,UL,0,0.32,1,1107,13974,0,0.95,,3587,0.65,-0.03,1,1,0.96
11417,2024-04-28,EXP_5172,Punjab,Solar,1,750,30051894,944,None,0,0.68,1,19391,11656,1,0.57,,661,0.97,0.06,1,1,0.87
11418,2021-08-22,EXP_9043,Rajasthan,Medical Devices,0,,74359866,1260,ISO9001,0,0.61,1,3265,289,0,0.11,NA,2320,0.38,0.02,0,1,-0.78
11419,2024-04-22,EXP_1030,Delhi,Medical Devices,1,,14300205,1727,None,0,0.83,0,14968,13201,0,0.09,,2985,-0.22,-0.99,0,1,0.97
11420,2021-08-18,EXP_4675,Karnataka,IT Software,0,,32024167,1881,GDPR,1,0.07,1,4418,12391,1,0.22,,488,0.72,0,1,0,-0.46
11421,2023-03-23,EXP_6606,Haryana,Electronics,0,,18556121,1681,ISO9001,0,0.67,0,21486,3556,1,0.06,NA,4685,-0.63,0.93,1,0,-0.71
11422,2021-12-28,EXP_1937,Rajasthan,Medical Devices,0,,24992960,1491,None,1,0.75,1,18435,2052,1,0.8,,2224,-0.62,-0.61,1,1,0.64
11423,2021-07-01,EXP_6687,Punjab,IT Software,0,1410,21968181,1686,None,1,0.78,1,13101,14753,1,0.79,882199,2117,0.34,-0.85,0,1,0.77
11424,2024-02-01,EXP_8843,Telangana,Pharmaceuticals,1,,7157843,1873,WHO-GMP,1,0.85,0,16410,6010,1,0.72,NA,4293,0.97,-0.41,1,0,0.96
11425,2021-07-31,EXP_3365,Rajasthan,Engineering,1,2174,46242589,548,CE,0,0.88,0,20817,5406,1,0.72,,3389,0.36,-0.69,1,0,-0.6
11426,2022-02-06,EXP_7487,Maharashtra,Chemicals,1,3666,60423207,1243,RoHS,0,0.93,1,12168,2451,0,0.05,815643,647,0.45,-0.01,0,0,-0.33
11427,2023-03-28,EXP_3243,Telangana,Solar,,,1389058,1718,UL,0,0.99,0,24507,14924,0,0.95,652577,2186,0.55,-0.92,0,1,-0.6
11428,2023-08-21,EXP_9626,Tamil Nadu,IT Software,0,,38609816,68,SOC2,1,0.15,1,21757,12522,1,0.37,NA,2804,-0.23,0.51,0,0,0.08
11429,2022-01-06,EXP_8968,Gujarat,IT Software,0,5502,45653540,149,GDPR,1,0.86,0,21516,9211,0,0.92,,983,-0.15,0.52,0,1,-0.32
11430,2023-01-26,EXP_2038,Gujarat,Medical Devices,,,47408930,184,None,1,0.57,0,16079,8182,1,0.24,NA,1848,-0.02,-0.84,0,0,-0.91
11431,2021-01-29,EXP_2126,Karnataka,Medical Devices,0,,28193372,1101,None,0,0.42,1,10547,6639,1,0.9,90548,2630,0.92,-0.86,1,0,-0.72
11432,2022-09-16,EXP_2914,Gujarat,Textiles,1,8225,69863132,724,None,1,0.56,1,11518,7043,1,0.87,NA,2586,0.97,-0.76,1,0,-0.18
11433,2021-11-22,EXP_4073,Haryana,Machinery,,3668,55667418,1293,None,1,0.63,0,2375,11820,1,0.99,,4976,0.34,-0.32,0,0,0.99
11434,2024-01-20,EXP_1446,Karnataka,Electronics,,,30408661,829,None,1,0.85,1,16318,903,1,0.07,840043,1028,-0.53,-0.01,1,0,0.59
11435,2024-11-26,EXP_3312,Punjab,Engineering,1,,1404492,448,ISO14001,0,0.25,1,4681,13891,0,0.84,,1887,-0.95,-0.59,0,1,-0.18
11436,2025-01-25,EXP_6003,Punjab,IT Software,,7308,24755931,1225,None,1,0.03,1,6038,3089,0,0.02,,518,-0.51,0.82,1,0,-0.36
11437,2023-04-03,EXP_1326,Maharashtra,Auto Parts,,380,23577747,648,ISO9001,1,0.06,1,24251,10801,0,0.13,,2765,-0.82,0.33,0,1,0.6
11438,2024-11-14,EXP_7060,Gujarat,Pharmaceuticals,,6109,66701307,1709,None,0,0.37,1,3655,11404,0,0.24,NA,2767,0.92,0.14,1,0,0.26
11439,2021-11-08,EXP_5413,Gujarat,Machinery,0,4048,50958290,513,ISO9001,1,0.94,1,2836,12223,0,0.36,752322,4892,-0.41,0.12,0,0,0.87
11440,2021-07-11,EXP_4196,Telangana,IT Software,1,7007,5052424,1639,ISO27001,0,0.05,1,22269,2582,0,0.44,48668,2537,0.49,0.36,1,1,-0.59
11441,2021-05-24,EXP_3726,Maharashtra,Pharmaceuticals,1,,42410743,1992,None,0,0.32,1,15907,12722,0,0.28,,1709,-0.29,0.77,0,0,0.2
11442,2022-06-05,EXP_5565,Gujarat,Chemicals,,5041,34264217,1161,RoHS,1,0.67,1,19750,6440,0,0.86,NA,3308,-0.24,0.27,0,0,-0.5
11443,2024-06-01,EXP_7185,Rajasthan,Solar,1,,79208039,1663,None,0,0.43,0,23621,6948,0,0.89,NA,1184,0.1,-0.71,0,1,-0.96
11444,2021-03-16,EXP_4455,Maharashtra,Pharmaceuticals,0,971,13359698,1405,None,0,0.8,1,19753,7622,0,0.89,303300,696,-0.06,-0.22,1,0,0.16
11445,2023-02-12,EXP_7227,Punjab,Medical Devices,,7142,64192909,441,None,0,0.16,1,15751,10039,0,0.17,201059,2408,0.79,0.32,0,0,-0.37
11446,2021-11-10,EXP_7812,Delhi,IT Software,,,56179995,1216,GDPR,1,0.74,1,8223,2478,1,0.15,273464,4013,0.11,-0.7,0,1,0.09
11447,2024-04-03,EXP_9338,Punjab,Textiles,1,423,29368824,1411,None,0,0.58,0,5923,8359,0,0.46,96593,3802,0.8,-0.28,0,0,0.84
11448,2024-01-11,EXP_8554,Gujarat,Medical Devices,,,60193661,225,ISO9001,0,0.5,1,24919,1081,0,0.14,,3875,0.16,-0.48,0,0,-0.94
11449,2024-06-18,EXP_8493,Haryana,Auto Parts,1,,10372188,327,None,0,0.59,1,2298,8019,0,0.28,,2560,0.62,-0.12,1,1,-0.86
11450,2023-05-10,EXP_3536,Telangana,IT Software,0,1860,48353505,1880,ISO27001,0,0.51,1,16192,2935,1,0.99,,2099,-0.39,0,1,1,0.82
11451,2024-01-14,EXP_7099,Maharashtra,Machinery,1,,64655422,188,ISO9001,1,0.14,0,24752,2247,1,0.25,,897,-0.96,-0.03,0,1,-0.92
11452,2023-09-04,EXP_5537,Telangana,Medical Devices,,6595,56577637,605,ISO9001,1,0.08,0,5560,3795,0,0.44,894548,2751,-0.47,-0.27,1,0,0.95
11453,2021-12-23,EXP_2215,Maharashtra,Pharmaceuticals,1,,11326377,1657,EU-GMP,1,0.74,1,7560,14758,1,0.36,NA,4366,-0.89,0.26,1,0,0.02
11454,2021-08-19,EXP_8217,Gujarat,Chemicals,0,5607,42376458,1301,ISO14001,1,0.82,0,17236,738,1,0.5,,1469,-0.05,0.84,0,0,-0.59
11455,2023-05-29,EXP_9514,Delhi,Machinery,,7783,57214831,301,ISO9001,0,0.35,0,7137,6256,0,0.82,NA,914,0.54,0.11,0,1,-0.66
11456,2021-03-04,EXP_6112,Karnataka,Engineering,1,4670,44274757,847,CE,0,0.39,1,5850,3694,0,0.16,NA,3094,-0.77,-0.65,1,0,0.66
11457,2021-01-17,EXP_7533,Maharashtra,Machinery,1,,72927308,1490,ISO9001,0,0.57,1,23433,7059,1,0.86,NA,2588,0.52,0.68,1,0,-0.11
11458,2024-06-09,EXP_1891,Tamil Nadu,Medical Devices,0,,46815042,1802,ISO9001,0,0.65,0,842,6135,0,0.62,316895,2138,0.32,0.97,1,0,0.36
11459,2021-10-16,EXP_5254,Punjab,Engineering,1,,41451425,1837,CE,0,0.31,0,11333,8890,1,0.67,NA,3079,0.61,0.46,0,0,0.25
11460,2021-08-19,EXP_5155,Maharashtra,IT Software,,2940,23818484,236,ISO27001,0,0.47,1,2330,1758,0,0.58,824698,3600,0.76,0.24,0,1,-0.4
11461,2022-10-03,EXP_4010,Delhi,Auto Parts,0,,73015757,1816,None,0,0.79,1,13393,10385,1,0.26,NA,2916,-0.96,0.34,0,1,0.13
11462,2022-12-02,EXP_9691,Gujarat,Machinery,,,64431276,397,None,0,0.9,0,3991,496,1,0.46,NA,2520,-0.84,-0.68,0,1,-0.61
11463,2021-02-10,EXP_2336,Haryana,Pharmaceuticals,,,77162416,1148,WHO-GMP,1,0.46,0,9966,13646,1,0.09,242576,2465,0.21,-0.3,0,1,0.07
11464,2023-05-26,EXP_6150,Delhi,IT Software,,,14951094,1880,ISO27001,1,0.75,1,13749,6384,0,0.8,721137,1051,-0.52,0.26,0,0,0.13
11465,2023-04-08,EXP_2800,Rajasthan,Pharmaceuticals,,,46948184,523,WHO-GMP,0,0.87,1,14505,14143,0,0.06,NA,110,-0.03,0.45,0,1,0.35
11466,2024-11-23,EXP_3875,Haryana,Solar,0,1867,61739011,399,IEC,0,0.72,0,17485,7879,0,0.54,NA,2378,0.84,-0.89,1,1,-0.75
11467,2022-02-20,EXP_7844,Rajasthan,Pharmaceuticals,1,4390,3206917,781,None,0,0.6,1,2508,1658,0,0.86,705646,2668,0.01,-0.19,1,1,-0.06
11468,2022-10-14,EXP_9725,Delhi,Engineering,,,61102523,1118,CE,0,0.87,1,21753,5040,0,0.68,,4539,0.71,-0.58,0,0,0.65
11469,2021-03-04,EXP_3237,Telangana,Medical Devices,,5754,54490298,1016,None,0,0.19,1,23182,8502,1,0.7,,2429,-0.59,-0.36,0,0,-0.9
11470,2024-02-04,EXP_4004,Rajasthan,IT Software,1,3765,48822113,1199,SOC2,0,1,0,10071,898,0,0.54,NA,4772,-0.13,0.78,0,1,-0.64
11471,2022-12-13,EXP_7565,Delhi,Machinery,,7911,583942,521,None,1,0.2,0,16942,4281,0,0.88,NA,4469,0.74,0.25,0,1,0.81
11472,2022-08-07,EXP_1071,Maharashtra,Medical Devices,0,2997,12206048,795,ISO9001,0,0.39,1,13208,7820,1,0.07,558558,3403,-0.11,0.73,1,0,0.88
11473,2024-03-31,EXP_8662,Gujarat,Machinery,,5210,52471601,1124,None,0,0.09,1,15392,6952,0,0.6,140700,4620,-0.85,0.46,0,1,-0.52
11474,2021-01-22,EXP_1768,Haryana,Textiles,1,3554,20677072,622,None,0,0.02,1,18641,11468,1,0.38,NA,2571,0.42,-0.15,0,1,0.64
11475,2021-09-13,EXP_8498,Gujarat,Auto Parts,,8649,47025449,527,ISO9001,1,0.52,1,8573,448,0,0.43,,551,-0.62,0.58,1,1,-0.54
11476,2023-12-23,EXP_1111,Telangana,Medical Devices,1,,74264882,1013,None,1,0.94,1,2402,7671,0,0.29,224351,1016,0.73,0.65,1,1,0.68
11477,2024-08-31,EXP_4044,Karnataka,Chemicals,,3496,7687487,169,None,1,0.17,0,2728,7404,0,0.56,,2528,0.48,-0.58,0,1,-0.21
11478,2021-08-19,EXP_9292,Telangana,Engineering,,,9611894,1673,ISO9001,1,0.72,1,14773,11293,1,0.4,877788,1534,0.86,-0.81,1,0,-0.34
11479,2022-12-28,EXP_6859,Tamil Nadu,Pharmaceuticals,1,4072,45549859,1300,FDA,0,0.29,0,20708,12938,1,0.1,188240,4479,0.46,-0.7,1,1,-0.05
11480,2023-08-08,EXP_3906,Punjab,Engineering,,,24400659,726,CE,1,0.29,0,11923,10137,1,0.45,,2637,0.72,-0.2,1,0,-0.57
11481,2023-03-07,EXP_2233,Karnataka,Auto Parts,1,265,76964031,1205,None,0,0.93,1,14468,4557,0,0.2,,2478,0.36,-0.19,1,1,-0.01
11482,2021-04-17,EXP_2173,Tamil Nadu,Machinery,,,33744510,339,None,1,0.77,1,20436,14935,0,0.46,,4546,0.02,-0.83,0,0,-0.85
11483,2023-07-01,EXP_7853,Haryana,Engineering,1,,60398311,1186,ISO14001,1,0.98,1,22849,10901,0,0.37,809782,359,0.88,-0.7,0,1,0.58
11484,2021-01-22,EXP_8533,Maharashtra,Engineering,0,,54253501,110,CE,0,0.58,1,3724,14661,1,0.51,NA,2015,0.6,0.32,0,0,0.1
11485,2021-03-04,EXP_6448,Gujarat,Auto Parts,1,,74526367,476,ISO9001,1,0.38,1,18127,13258,0,0.6,344126,1272,-0.23,-0.77,1,0,-0.93
11486,2023-08-20,EXP_3098,Delhi,Engineering,0,6194,68716643,1227,CE,1,0.8,1,15250,9202,0,0.01,436719,3621,-0.93,0.73,1,0,0.45
11487,2023-02-17,EXP_6902,Punjab,Electronics,,,22725814,1209,ISO9001,1,0.36,0,10470,8115,1,0.65,NA,3463,0.05,-0.46,0,1,-0.7
