News_ID,Date,Region,Event_Type,Impact_Level,Affected_Industry,Tariff_Change,StockMarket_Shock,War_Flag,Natural_Calamity_Flag,Currency_Shift
4796,2021-08-03,Middle East,Supply Chain Shock,Low,Auto Parts,0.44,0.26,0,1,0.28
4797,2024-10-14,Middle East,Tariff Update,Low,Machinery,0.44,0.86,1,0,-0.07
4798,2021-08-24,Asia,Trade Agreement,Low,Machinery,0.85,0.35,1,1,0.75
4799,2022-01-09,Europe,Stock Crash,Low,Medical Devices,-0.34,-0.69,0,0,0.3
4800,2023-10-07,Global,Trade Agreement,High,Pharmaceuticals,-0.69,-0.36,0,1,0.62
4801,2021-08-11,Middle East,War Alert,Low,Textiles,-0.57,-0.39,1,1,-0.18
4802,2024-02-03,Global,Trade Agreement,Low,Auto Parts,-0.7,-0.12,0,1,-0.39
4803,2023-04-02,Asia,War Alert,Low,Textiles,-0.83,-0.68,1,0,-0.34
4804,2022-05-19,Middle East,Trade Agreement,Low,IT Software,0.3,-0.62,0,1,0.68
4805,2021-06-21,Global,Trade Agreement,High,Medical Devices,0.3,0.69,1,0,0.42
4806,2021-08-14,Middle East,Stock Crash,Medium,IT Software,-0.18,-0.47,0,0,0.65
4807,2023-02-22,Europe,Trade Agreement,Medium,Pharmaceuticals,-0.32,-0.97,1,0,-0.9
4808,2025-01-16,North America,Trade Agreement,High,Pharmaceuticals,-0.23,-0.6,0,0,-0.32
4809,2022-10-22,Europe,Trade Agreement,Low,Pharmaceuticals,-0.51,-0.68,0,0,0.66
4810,2023-10-11,Middle East,Stock Crash,Medium,Textiles,-0.01,0.99,1,1,0.14
4811,2025-01-14,Asia,Stock Crash,Low,Chemicals,0.59,0.63,0,1,0.25
4812,2021-11-14,Asia,Natural Calamity,High,Solar,-0.87,0.93,1,1,0.54
4813,2022-04-16,North America,Supply Chain Shock,Low,Machinery,0.39,0.06,0,0,-0.28
4814,2024-04-21,Asia,Trade Agreement,High,Auto Parts,-1,0.38,1,1,0.16
4815,2021-07-26,Europe,Tariff Update,Low,Medical Devices,0.31,0.44,0,0,0
4816,2023-11-13,Middle East,War Alert,Low,Textiles,-0.23,-0.09,1,0,-0.58
4817,2022-05-19,North America,Tariff Update,Medium,Engineering,0.58,-0.11,1,0,0.92
4818,2021-04-30,North America,Stock Crash,Low,Electronics,0.16,0.28,0,0,0.37
4819,2024-05-23,North America,Stock Crash,Medium,Engineering,0.1,-0.77,0,1,-0.7
4820,2022-07-04,Asia,Stock Crash,Low,Auto Parts,0.61,-0.32,1,1,0.86
4821,2022-01-03,North America,Trade Agreement,Medium,Pharmaceuticals,0.5,0.04,1,0,-0.37
4822,2023-02-07,Europe,Supply Chain Shock,Low,Pharmaceuticals,0.11,0.23,0,1,0.43
4823,2023-10-20,Asia,War Alert,Medium,Textiles,-0.82,0.25,1,0,-0.65
4824,2021-10-10,Middle East,Supply Chain Shock,High,Medical Devices,-0.3,-0.51,1,0,0.04
4825,2021-03-21,Asia,Supply Chain Shock,Medium,Machinery,0.62,0.59,0,1,-0.78
4826,2021-01-16,Europe,Trade Agreement,Medium,Textiles,-0.03,-0.13,1,0,-0.17
4827,2023-08-20,Global,Supply Chain Shock,High,Chemicals,0.89,-0.2,1,0,-0.15
4828,2024-05-11,Global,War Alert,Low,Electronics,-0.43,0,0,1,0.79
4829,2021-06-23,Global,Supply Chain Shock,Low,Medical Devices,-0.59,-0.3,0,0,-0.06
4830,2021-03-22,Asia,War Alert,Low,Electronics,-0.29,-0.53,0,0,0.08
4831,2021-05-28,North America,Trade Agreement,High,Solar,0.34,-0.63,0,0,0.31
4832,2022-07-07,Europe,Natural Calamity,Low,Textiles,-0.69,-0.51,0,0,-0.77
4833,2022-09-11,Asia,Supply Chain Shock,Medium,Chemicals,-0.72,-0.15,1,0,0.49
4834,2023-06-02,Middle East,Natural Calamity,High,IT Software,0.07,0.15,1,1,0.68
4835,2021-06-17,Middle East,Trade Agreement,Medium,Machinery,-0.57,-0.57,0,1,0.78
4836,2024-12-29,Europe,Stock Crash,Medium,Auto Parts,0.02,0.79,1,0,0.78
4837,2023-07-09,Global,War Alert,Medium,Electronics,0.58,0.8,0,1,-0.18
4838,2021-05-20,Asia,Tariff Update,Low,Electronics,-0.94,0.89,1,1,0.25
4839,2022-07-26,Global,Stock Crash,Medium,Auto Parts,0.87,0,0,1,0.33
4840,2022-06-21,Global,Trade Agreement,High,Textiles,0.74,-0.73,0,0,-0.42
4841,2024-02-27,Middle East,War Alert,High,Textiles,-0.23,0.15,1,1,-0.25
4842,2024-05-05,Global,Natural Calamity,Low,Electronics,0.77,0.08,1,1,0.46
4843,2023-11-16,Asia,War Alert,Medium,Medical Devices,-0.67,0.21,1,1,0.95
4844,2022-09-01,Global,Supply Chain Shock,Low,Machinery,0.12,0.08,1,0,0.77
4845,2022-12-19,Middle East,Natural Calamity,High,Pharmaceuticals,0.74,-0.4,1,0,-0.82
4846,2022-09-05,North America,War Alert,Low,Auto Parts,-0.71,-0.39,0,1,-0.18
4847,2024-06-21,Global,Stock Crash,Medium,Electronics,0.87,0.91,1,1,-0.09
4848,2024-06-24,Global,Natural Calamity,Medium,Auto Parts,-0.21,-0.59,1,0,0.21
4849,2022-04-08,North America,Stock Crash,Medium,Chemicals,-0.06,-0.47,1,1,-0.19
4850,2023-06-10,Asia,War Alert,Medium,Electronics,-0.74,0.18,1,0,-0.5
4851,2023-11-10,Asia,Trade Agreement,Low,Auto Parts,0.32,0.22,1,0,0.15
4852,2023-12-26,Europe,Natural Calamity,Low,Engineering,-0.56,0.5,0,1,-0.61
4853,2024-03-11,North America,Supply Chain Shock,High,Machinery,0.56,-0.57,1,1,0.3
4854,2024-12-05,Asia,Trade Agreement,Low,Engineering,0.25,0.33,1,1,0.48
4855,2023-03-13,Europe,War Alert,Medium,Medical Devices,0.07,0.79,1,1,0.89
4856,2023-07-27,Asia,Supply Chain Shock,Low,Machinery,-0.22,0.98,0,0,-0.38
4857,2023-04-28,Europe,Trade Agreement,Medium,Solar,0.19,-0.96,0,0,0.94
4858,2022-12-09,Europe,Tariff Update,Medium,Solar,0.99,0.31,0,1,0.64
4859,2024-05-19,Asia,Supply Chain Shock,High,Textiles,0.5,0.85,0,0,-0.78
4860,2022-09-09,North America,War Alert,Medium,Pharmaceuticals,-0.15,-0.81,0,1,-0.96
4861,2022-09-14,North America,Trade Agreement,Low,Chemicals,0.31,-0.47,0,0,-0.87
4862,2023-02-06,Europe,Trade Agreement,High,Engineering,-0.46,0.31,1,1,-0.66
4863,2021-12-19,Asia,Natural Calamity,High,Electronics,0,0.79,1,0,0.68
4864,2023-07-07,Asia,Stock Crash,High,Solar,-0.51,-0.25,1,1,-0.15
4865,2021-06-18,North America,Natural Calamity,Medium,Machinery,-0.64,0.47,1,0,0.71
4866,2023-09-04,Asia,Supply Chain Shock,Low,Machinery,-0.13,-0.69,1,0,-0.92
4867,2024-02-19,Asia,Natural Calamity,Low,Textiles,-0.66,-0.01,0,0,0.14
4868,2021-02-02,Europe,Stock Crash,High,Electronics,0.15,0.76,1,1,-0.59
4869,2024-11-27,Asia,Tariff Update,Medium,Chemicals,0.34,-0.51,0,0,0.14
4870,2021-05-27,Global,Supply Chain Shock,Medium,Chemicals,-0.92,0.87,0,1,-0.76
4871,2022-05-11,Europe,Natural Calamity,Medium,Electronics,0.68,-0.89,1,0,0.37
4872,2022-10-06,Europe,Tariff Update,High,Electronics,0.85,0.18,1,0,0.53
4873,2024-05-07,Asia,Tariff Update,Medium,IT Software,-0.86,-0.36,1,1,0.77
4874,2023-02-05,Asia,War Alert,High,Pharmaceuticals,-0.25,0.56,1,1,0.75
4875,2022-03-21,Europe,War Alert,High,Machinery,-0.3,-0.66,1,0,-0.36
4876,2021-02-25,North America,Stock Crash,Medium,Engineering,0.33,-0.95,0,0,0.08
4877,2023-09-01,Global,War Alert,Medium,Textiles,-0.03,0.01,0,0,-0.83
4878,2021-02-25,Asia,War Alert,Medium,Pharmaceuticals,0.84,0.54,1,0,0.27
4879,2023-10-20,Global,War Alert,Medium,Solar,0.23,0.16,1,1,0.68
4880,2024-11-19,North America,War Alert,Medium,Electronics,0,0.86,1,1,0.48
4881,2022-11-09,Global,Supply Chain Shock,Low,Textiles,0.38,-0.02,0,1,0.44
4882,2022-12-10,North America,Natural Calamity,Low,Machinery,-0.39,-0.97,1,1,-0.38
4883,2024-07-07,Europe,Trade Agreement,High,Machinery,0.55,0.18,0,0,0.55
4884,2023-08-06,Global,Stock Crash,Medium,Chemicals,-0.22,0.6,1,0,0.37
4885,2021-07-01,Europe,Supply Chain Shock,Low,Pharmaceuticals,0.07,-0.66,0,1,-0.48
4886,2022-06-03,Global,Tariff Update,Medium,Machinery,-0.88,-0.04,0,1,0.71
4887,2024-07-28,Asia,Stock Crash,Low,Electronics,0.14,-0.53,0,0,0.65
4888,2025-01-10,North America,Stock Crash,Low,Electronics,-0.35,0.87,1,1,0.06
4889,2024-09-11,Europe,Trade Agreement,High,Solar,0.3,0.26,1,0,0.14
4890,2021-07-17,Global,Trade Agreement,Low,Solar,-0.24,0.58,0,0,-0.43
4891,2022-10-17,Global,Stock Crash,High,Pharmaceuticals,0.9,-0.69,1,0,0.61
4892,2024-07-20,Europe,Tariff Update,Medium,Chemicals,-0.94,-0.71,0,1,-0.49
4893,2023-03-28,Middle East,Natural Calamity,High,Auto Parts,-0.87,0.84,0,1,0.25
4894,2022-07-26,Global,Tariff Update,Medium,Chemicals,0.66,-0.77,0,0,-0.08
4895,2023-08-16,Europe,Natural Calamity,Medium,Solar,0.71,0.21,0,0,-0.68
4896,2024-03-28,Asia,Stock Crash,High,Auto Parts,-0.85,-0.53,0,0,-0.27
4897,2022-06-16,Europe,War Alert,High,Machinery,0.52,0.2,0,1,0.67
4898,2023-10-21,Asia,Stock Crash,High,Machinery,0.57,0.06,1,0,-0.31
4899,2022-10-15,North America,Tariff Update,Low,Solar,-0.2,0.53,1,0,-0.68
4900,2021-10-08,Middle East,Natural Calamity,Low,IT Software,0.12,-0.96,1,1,-0.6
4901,2022-11-30,Middle East,Tariff Update,High,Pharmaceuticals,1,-0.09,0,0,0.6
4902,2022-05-04,Global,Natural Calamity,Low,Auto Parts,0.09,0.45,1,1,-0.72
4903,2021-06-12,North America,Supply Chain Shock,High,Pharmaceuticals,-0.17,0.28,1,0,-0.34
4904,2025-01-21,Europe,Supply Chain Shock,Low,Machinery,-0.74,-0.6,0,1,0.99
4905,2023-11-03,Global,Trade Agreement,Medium,Medical Devices,-0.98,0.42,1,0,-0.13
4906,2023-12-26,North America,Stock Crash,Medium,IT Software,0.41,-0.53,0,0,-0.59
4907,2022-07-05,Global,Tariff Update,Medium,Solar,0.23,0.94,1,1,-0.65
4908,2023-07-02,North America,Stock Crash,Medium,Textiles,-0.23,0.58,0,0,-0.96
4909,2024-05-12,North America,Natural Calamity,Low,Chemicals,-0.55,-0.35,0,0,-0.06
4910,2022-09-11,Global,Tariff Update,Medium,Electronics,0.12,0,0,0,0.38
4911,2022-05-02,North America,Natural Calamity,Medium,Engineering,-0.83,-0.77,0,0,0.41
4912,2023-10-23,North America,Tariff Update,High,Electronics,0.69,-0.51,1,1,-0.22
4913,2024-09-16,Asia,Supply Chain Shock,Low,Textiles,0.64,0.09,1,0,-0.31
4914,2022-01-09,Europe,Supply Chain Shock,High,IT Software,0.47,-0.13,1,0,0.79
4915,2022-04-27,Middle East,Trade Agreement,Low,IT Software,0.84,0.64,1,0,-0.03
4916,2024-02-04,Europe,Tariff Update,Low,Pharmaceuticals,0.12,-0.34,0,1,-0.65
4917,2021-10-01,Asia,Supply Chain Shock,Low,Pharmaceuticals,-0.9,0.66,0,1,-0.89
4918,2022-05-26,Europe,Trade Agreement,Low,Engineering,0.69,-0.04,1,1,0.01
4919,2023-01-12,Europe,Supply Chain Shock,Low,Pharmaceuticals,-0.82,-0.86,1,1,-0.53
4920,2022-07-24,Middle East,Tariff Update,High,Chemicals,-0.05,0.07,0,1,0.34
4921,2022-10-26,Europe,Natural Calamity,Low,Electronics,-0.5,0.08,1,0,0.95
4922,2023-12-06,Asia,Trade Agreement,Medium,Textiles,0.67,0.74,1,1,-0.07
4923,2021-08-10,Asia,Tariff Update,Medium,Auto Parts,0.69,0.46,1,1,0.13
4924,2024-05-14,Global,Natural Calamity,Medium,Solar,0.82,0.09,0,0,0.18
4925,2021-02-08,Asia,Stock Crash,High,Chemicals,-0.58,-0.6,1,1,0.18
4926,2023-06-20,Global,Natural Calamity,High,Medical Devices,-0.31,-0.25,0,1,-0.21
4927,2022-07-06,Global,Tariff Update,Low,Solar,-0.78,-0.42,0,0,-0.08
4928,2024-01-16,North America,Stock Crash,Medium,Medical Devices,-0.09,-0.85,0,0,-0.53
4929,2023-10-05,Global,Stock Crash,Medium,Medical Devices,0.64,-0.69,0,1,0.37
4930,2024-03-02,Middle East,Supply Chain Shock,Low,Medical Devices,0.53,0.52,1,1,0.45
4931,2024-07-11,Middle East,Tariff Update,Low,Solar,0.14,-0.81,1,0,0.96
4932,2024-04-27,Middle East,Stock Crash,Low,IT Software,0.38,-0.03,1,1,0.16
4933,2022-04-29,Global,War Alert,Low,Auto Parts,-0.81,-0.39,1,0,0.45
4934,2024-02-26,Asia,Natural Calamity,Medium,Auto Parts,0.75,-0.19,1,1,-0.65
4935,2022-08-14,Europe,Stock Crash,High,Machinery,0.01,0.52,0,0,-0.66
4936,2022-02-15,Middle East,Tariff Update,Medium,Solar,-0.44,0.08,1,0,0.83
4937,2023-11-12,Europe,Stock Crash,Medium,Medical Devices,0.34,-0.26,1,0,-0.04
4938,2024-05-22,Asia,Supply Chain Shock,Low,Pharmaceuticals,-0.32,-0.97,0,1,0.68
4939,2024-12-01,Asia,Supply Chain Shock,High,Engineering,-0.72,-0.55,0,0,-0.8
4940,2023-05-22,Middle East,Supply Chain Shock,Low,Engineering,-0.19,0.76,1,1,0.91
4941,2022-03-15,North America,Supply Chain Shock,Medium,Auto Parts,-0.47,-0.83,1,0,-0.74
4942,2022-10-05,Asia,Trade Agreement,Medium,Solar,-0.5,0.39,0,1,0.31
4943,2022-07-18,Asia,Tariff Update,Low,IT Software,0.5,-0.74,0,1,0.4
4944,2024-10-13,Europe,Natural Calamity,Medium,Pharmaceuticals,-0.41,0.06,0,0,0.93
4945,2022-11-18,Middle East,Tariff Update,Medium,IT Software,0.67,0.17,0,1,-0.09
4946,2021-09-14,North America,War Alert,Low,Solar,-0.03,-0.66,1,0,0.85
4947,2022-02-23,North America,Tariff Update,Medium,Chemicals,-0.2,0.9,0,0,0.84
4948,2021-11-29,Asia,War Alert,High,Engineering,-0.86,0.98,1,0,-0.26
4949,2024-02-09,Asia,Trade Agreement,Low,Textiles,0.15,-0.47,0,0,-0.48
4950,2024-03-13,Middle East,War Alert,Low,Engineering,-0.05,-0.54,0,0,-0.83
4951,2022-06-26,Europe,Stock Crash,Medium,Electronics,0.95,-0.23,0,0,-0.4
4952,2021-04-08,Global,Trade Agreement,High,Engineering,0.8,-0.93,0,0,-0.76
4953,2021-01-31,Middle East,Trade Agreement,High,Chemicals,-0.67,0.51,1,0,-0.78
4954,2023-02-02,North America,Supply Chain Shock,Low,Engineering,-0.84,0.21,1,1,-0.19
4955,2021-10-02,Asia,Trade Agreement,Medium,Machinery,0.07,-0.04,0,0,-0.07
4956,2022-08-25,Global,War Alert,High,Machinery,-0.18,-0.74,1,0,0.31
4957,2023-03-24,Global,Trade Agreement,Low,Chemicals,0.19,0.31,1,1,-0.94
4958,2023-07-29,Europe,Trade Agreement,Medium,Solar,0.17,0.31,1,0,0.77
4959,2021-04-19,Global,War Alert,Medium,Auto Parts,-0.41,-0.44,0,1,-0.74
4960,2024-10-27,Global,Supply Chain Shock,Low,Engineering,0.11,-0.89,1,1,0.11
4961,2022-01-24,Global,War Alert,Medium,Engineering,0.87,-0.43,0,0,0.53
4962,2021-12-02,Middle East,Supply Chain Shock,Low,Electronics,-0.45,0.54,0,1,-0.13
4963,2021-12-16,Middle East,Natural Calamity,High,Pharmaceuticals,-0.25,0.78,0,1,0.59
4964,2021-11-27,Europe,War Alert,High,Chemicals,0.35,0.73,0,0,-0.73
4965,2021-06-13,Global,Natural Calamity,Low,Textiles,0.73,0.85,0,0,-0.34
4966,2025-01-26,North America,War Alert,High,Chemicals,-0.46,-0.8,1,0,0.01
4967,2021-09-20,Middle East,War Alert,High,Engineering,-0.77,-0.03,1,0,-0.95
4968,2025-01-10,Global,Natural Calamity,High,Textiles,-0.2,-0.39,0,1,-0.85
4969,2021-05-06,Asia,War Alert,High,Pharmaceuticals,-0.91,0.54,0,1,0.9
4970,2023-01-06,Global,Stock Crash,High,Solar,-0.14,0.03,0,1,-0.33
4971,2024-09-30,Asia,Supply Chain Shock,High,Medical Devices,-0.52,0.86,0,0,-0.03
4972,2022-11-22,North America,Stock Crash,High,Pharmaceuticals,-0.1,0.35,0,0,-0.29
4973,2023-12-03,Asia,Supply Chain Shock,Low,Textiles,0.2,0.1,1,1,0.09
4974,2021-11-25,Europe,Supply Chain Shock,Low,Engineering,0.65,0.85,1,1,-0.08
4975,2022-05-06,North America,War Alert,High,Solar,-0.1,0.45,1,0,0.37
4976,2024-09-17,Asia,Stock Crash,Low,Medical Devices,0.37,0.73,0,1,-0.41
4977,2021-06-11,Europe,War Alert,High,Textiles,0.36,0.51,1,0,-0.38
4978,2023-05-02,Global,Supply Chain Shock,Low,Textiles,0.48,0.71,1,0,-0.78
4979,2022-07-23,Global,Tariff Update,Low,Solar,-0.67,-0.46,1,0,0.25
4980,2021-04-20,North America,Trade Agreement,High,IT Software,0.5,-0.92,0,0,0.76
4981,2021-01-24,Middle East,Natural Calamity,Low,Machinery,-0.05,-0.8,1,1,-0.2
4982,2024-07-13,Europe,Tariff Update,Medium,Machinery,0.81,0.01,1,0,0.93
4983,2024-03-16,Global,War Alert,Low,Medical Devices,0.09,-0.61,1,1,0.59
4984,2024-11-27,Asia,Tariff Update,High,Auto Parts,-0.54,0.15,1,0,0.22
4985,2023-06-27,Asia,Stock Crash,High,Chemicals,0.59,0.56,0,1,0.87
4986,2023-02-16,Middle East,War Alert,Medium,Pharmaceuticals,-0.94,-0.85,0,1,-0.47
4987,2023-03-04,Europe,Natural Calamity,High,Pharmaceuticals,-0.69,0.26,1,1,-0.82
4988,2023-07-09,Global,Natural Calamity,Low,Engineering,-0.48,0.34,0,1,-0.81
4989,2021-09-12,Middle East,War Alert,Low,IT Software,-0.93,-0.62,0,1,-0.93
4990,2021-02-16,North America,Tariff Update,Medium,IT Software,-0.32,0.42,1,0,-0.69
4991,2023-02-02,North America,Trade Agreement,Low,IT Software,-0.76,0.22,0,1,0.24
4992,2023-02-25,Europe,Supply Chain Shock,Low,Engineering,0.23,-0.39,1,0,0.51
4993,2023-03-07,Asia,Tariff Update,Low,Textiles,-0.66,-0.96,0,1,-0.52
4994,2023-11-22,Asia,Supply Chain Shock,Low,Machinery,0.43,-0.29,1,0,0.34
4995,2022-04-22,North America,Stock Crash,Low,Pharmaceuticals,0.16,-0.64,1,0,0.37
4996,2024-03-19,Europe,Supply Chain Shock,Low,Machinery,0.33,0.9,1,0,0.56
4997,2022-04-03,Europe,Stock Crash,Low,Textiles,0.21,-0.38,1,0,-0.29
4998,2023-04-29,Middle East,Trade Agreement,High,Textiles,-0.05,-0.99,1,1,-0.72
4999,2024-04-07,Europe,War Alert,High,Machinery,0,0.94,0,1,-0.42
5000,2024-02-01,Europe,War Alert,High,Electronics,0.42,-0.25,1,1,-0.63
5001,2024-07-22,Global,Tariff Update,Low,Textiles,0.73,-0.47,0,1,0.56
5002,2022-01-12,Europe,Trade Agreement,Low,Engineering,0.11,-0.25,1,0,-0.6
5003,2022-06-26,Global,Supply Chain Shock,High,Engineering,0.96,-0.17,1,1,-0.73
5004,2023-05-11,North America,Natural Calamity,Medium,Machinery,0.49,0.14,1,0,-1
5005,2021-08-20,Europe,Tariff Update,Low,Engineering,-0.35,-0.16,1,1,-0.64
5006,2023-10-12,Europe,Tariff Update,Low,Solar,-0.34,-0.87,1,1,-0.62
5007,2024-12-22,Asia,Tariff Update,High,Pharmaceuticals,-0.95,0.9,0,1,-0.21
5008,2024-12-11,Asia,Supply Chain Shock,Low,Pharmaceuticals,-0.84,-0.46,1,1,-0.41
5009,2022-01-26,Asia,War Alert,High,Pharmaceuticals,-0.91,0.52,0,0,-0.02
5010,2023-09-16,Europe,Stock Crash,Medium,Medical Devices,-0.36,0.85,0,0,0.48
5011,2021-07-22,Asia,Natural Calamity,Low,Solar,-0.56,-0.05,0,0,0.09
5012,2022-03-11,Europe,Stock Crash,High,Medical Devices,-0.88,0.7,0,0,0.89
5013,2023-08-08,Europe,War Alert,High,IT Software,-0.71,-0.85,0,0,-0.47
5014,2022-01-31,Middle East,Natural Calamity,Medium,Auto Parts,0.88,0.82,0,0,0.36
5015,2021-05-04,Europe,Supply Chain Shock,Low,Auto Parts,0.28,0.53,1,0,0.91
5016,2023-04-16,Europe,Trade Agreement,High,Textiles,0.95,-0.41,0,1,-0.33
5017,2022-05-19,Europe,War Alert,Low,Auto Parts,0.86,0.31,0,0,0.09
5018,2022-03-26,North America,War Alert,Medium,Auto Parts,-0.26,-0.67,0,0,0.36
5019,2021-01-12,Global,Supply Chain Shock,High,Medical Devices,0.69,0.43,0,0,-0.24
5020,2023-08-28,Middle East,Stock Crash,Low,Chemicals,0.92,-0.48,1,1,-0.01
5021,2022-10-05,North America,Trade Agreement,Medium,Auto Parts,0.23,0.56,1,1,-0.41
5022,2021-04-18,Asia,War Alert,Low,Pharmaceuticals,-0.13,0.04,0,0,0
5023,2023-04-01,Europe,Supply Chain Shock,Medium,Medical Devices,0.23,0.05,0,1,-0.16
5024,2024-07-25,Europe,Natural Calamity,Low,Chemicals,0.36,0.26,1,1,0.63
5025,2024-04-11,Middle East,Natural Calamity,Medium,Electronics,-0.72,0.24,1,0,-0.33
5026,2022-12-12,North America,Natural Calamity,Medium,Pharmaceuticals,-0.63,-0.46,0,1,-0.33
5027,2023-06-05,Europe,Stock Crash,High,Engineering,0.64,0.52,1,0,0.68
5028,2022-05-30,Middle East,Natural Calamity,Low,Electronics,0.87,0.53,0,1,0.47
5029,2024-02-08,North America,War Alert,High,Electronics,-0.8,0.74,0,1,0.91
5030,2023-09-13,North America,Tariff Update,Medium,Electronics,-0.89,-0.53,0,1,0.72
5031,2024-06-10,Middle East,Stock Crash,High,Machinery,0.85,-0.68,0,1,-0.61
5032,2025-02-01,Middle East,Natural Calamity,Low,Chemicals,0.99,-0.5,1,0,-0.35
5033,2024-01-12,Europe,Natural Calamity,Low,Electronics,-0.88,0.98,1,0,-0.67
5034,2024-05-02,Global,Natural Calamity,Medium,Textiles,0.19,0.7,0,0,0.57
5035,2021-10-16,Europe,Stock Crash,Low,Auto Parts,0.81,-0.06,1,0,-0.93
5036,2021-05-11,Middle East,War Alert,Low,Medical Devices,0.39,-0.26,1,1,-0.35
5037,2022-09-19,North America,Stock Crash,Medium,Auto Parts,0.61,0.62,1,1,0.12
5038,2022-02-06,Europe,Stock Crash,High,Machinery,0.83,0.67,1,1,0.56
5039,2021-06-18,Global,Trade Agreement,Medium,Pharmaceuticals,-0.49,0.25,1,1,-0.2
5040,2024-10-20,Asia,Tariff Update,Low,IT Software,-0.22,-0.71,0,1,0.12
5041,2021-09-17,Global,Supply Chain Shock,Medium,Chemicals,-0.44,0.94,1,1,-0.32
5042,2023-05-11,North America,Trade Agreement,High,Solar,0.19,-0.21,1,1,0.45
5043,2024-10-08,Middle East,Natural Calamity,Low,Textiles,-0.39,0.19,0,1,0
5044,2023-06-20,Middle East,Tariff Update,Medium,Electronics,0.9,-0.06,0,1,-0.09
5045,2023-06-24,Global,Stock Crash,Medium,Electronics,0.12,0.65,1,1,0.05
5046,2024-08-22,Europe,Natural Calamity,Medium,Electronics,0.43,0.01,0,0,0.34
5047,2024-10-01,Europe,Supply Chain Shock,Low,Engineering,-0.36,0.62,0,0,0.16
5048,2021-01-10,Global,Stock Crash,Low,Solar,-1,0.85,0,1,0.5
5049,2021-07-23,Middle East,Stock Crash,High,Pharmaceuticals,-0.63,0.44,0,0,-0.54
5050,2021-11-01,Global,Stock Crash,Low,IT Software,-0.8,0.74,1,1,-0.58
5051,2025-01-04,Middle East,Tariff Update,Medium,Auto Parts,-0.73,-0.21,1,1,-0.71
5052,2022-10-12,Europe,Trade Agreement,Medium,Chemicals,0.44,-0.04,1,0,-0.06
5053,2022-07-26,Global,Tariff Update,Low,IT Software,-0.16,0.46,0,0,-0.82
5054,2023-02-27,Middle East,Stock Crash,Low,Machinery,0.53,-0.45,1,0,0.63
5055,2023-09-17,Asia,Natural Calamity,Medium,Chemicals,0.6,0.41,0,1,-0.34
5056,2024-06-29,North America,Stock Crash,Low,Medical Devices,-0.41,-0.97,1,0,0.08
5057,2022-06-27,Middle East,Trade Agreement,Medium,Machinery,0.92,0.24,1,1,-0.76
5058,2023-07-04,Asia,Tariff Update,Medium,Engineering,0.36,-0.65,0,0,0.18
5059,2021-11-19,North America,Tariff Update,Low,Engineering,-0.52,0.51,1,0,-0.98
5060,2021-12-25,Global,War Alert,Low,Machinery,-0.21,-0.87,1,0,0.69
5061,2024-10-31,Europe,War Alert,Medium,Electronics,1,0.54,0,1,0.6
5062,2023-11-19,Asia,Natural Calamity,High,Electronics,0.03,0.58,0,1,0.41
5063,2024-08-10,Middle East,Tariff Update,Low,Textiles,0.16,-0.54,1,0,-0.1
5064,2021-09-30,Europe,Trade Agreement,High,Textiles,0.03,-0.25,0,0,-0.92
5065,2024-04-11,North America,Trade Agreement,Medium,Solar,-0.78,-0.62,0,1,0.99
5066,2024-01-30,Asia,Stock Crash,High,Electronics,0.78,-0.93,0,1,-0.21
5067,2021-09-20,Middle East,War Alert,High,Machinery,-0.09,-0.81,0,0,-0.46
5068,2021-11-06,Middle East,Natural Calamity,Medium,Chemicals,0.89,-0.03,0,1,-0.36
5069,2023-08-15,Middle East,Natural Calamity,Low,Machinery,0.81,0.61,0,0,0
5070,2024-01-19,Global,War Alert,Medium,Solar,-0.64,0.31,0,1,-0.15
5071,2021-06-28,Europe,Trade Agreement,High,Chemicals,-0.47,-0.71,0,0,-0.66
5072,2021-11-09,Global,Trade Agreement,High,Chemicals,-0.77,0.58,0,0,0.25
5073,2021-05-15,North America,Stock Crash,High,Electronics,-0.33,0.61,1,0,0
5074,2024-02-23,Europe,Natural Calamity,High,Textiles,0.41,-0.61,0,0,-0.83
5075,2022-08-26,North America,War Alert,Medium,Machinery,-0.28,0.97,1,0,-0.19
5076,2023-08-14,Middle East,Supply Chain Shock,Medium,Medical Devices,0.37,-0.16,1,0,0.06
5077,2023-01-04,Europe,War Alert,Medium,Auto Parts,-0.52,-0.17,1,0,-0.01
5078,2024-06-07,North America,Trade Agreement,Medium,Pharmaceuticals,0.31,0.53,1,0,0.87
5079,2022-03-13,Global,Natural Calamity,Low,Solar,0.37,-0.54,0,1,0.29
5080,2023-10-30,Asia,Natural Calamity,High,Auto Parts,0.62,-0.4,1,0,0.27
5081,2021-05-30,Global,Supply Chain Shock,Low,Textiles,-0.02,0.33,0,0,-0.03
5082,2021-12-15,North America,War Alert,High,Engineering,0.99,0.16,1,1,0.12
5083,2025-01-06,Middle East,Supply Chain Shock,High,Medical Devices,-0.62,-0.63,0,1,-0.65
5084,2022-07-22,Asia,Stock Crash,High,Machinery,0.73,0.77,0,0,-0.73
5085,2021-04-10,North America,War Alert,Medium,Chemicals,-0.79,-0.07,1,0,0.46
5086,2023-02-21,North America,Trade Agreement,Medium,Solar,0.5,-0.69,0,0,-0.54
5087,2022-08-29,Asia,Supply Chain Shock,Medium,Chemicals,0.5,-0.86,1,1,-0.02
